,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
70,126,64,0.49986814470526547,0.6831715971319183,0.6896935113344415,0.8918918918918919,0.44518527548857795,0.4047246871245724,0.2939755275449051,2024-02-07 14:51:59.472990
71,138,7,0.499780486469598,0.6831192538107984,0.6895708731668921,0.76,0.4453343016347989,0.404859460982593,0.3996135790182377,2024-02-07 14:51:59.488837
72,138,64,0.49986814470526547,0.6836206517604723,0.6898758342945474,0.9054054054054054,0.4449183071971843,0.40455959802359653,0.27897519210996613,2024-02-07 14:51:59.505456
73,138,54,0.4999769170549863,0.6838051300507607,0.6900451117054739,0.9589041095890412,0.44473583209796136,0.4043540648789356,0.22605741333532947,2024-02-07 14:51:59.524323
74,145,7,0.499780486469598,0.6838031618567755,0.6899919961348318,0.52,0.44477966820243514,0.40442971616438905,0.5236128054883199,2024-02-07 14:51:59.549872
75,145,73,0.49999712111957756,0.6840137862742964,0.6899535838240038,0.5810810810810811,0.44471881750661757,0.404446547419621,0.5059661037012161,2024-02-07 14:51:59.572370
76,156,7,0.499780486469598,0.6836161047004221,0.6901308301035989,0.8133333333333334,0.44485210269198794,0.40429709705246636,0.3832031349532436,2024-02-07 14:51:59.593880
77,156,64,0.49986814470526547,0.6840267912490398,0.6904357774745163,0.9324324324324325,0.4444891668333176,0.4039972226871864,0.2779517359388434,2024-02-07 14:51:59.611836
78,156,54,0.4999769170549863,0.6839291262718282,0.6906051206474911,0.904109589041096,0.44437021908995594,0.40379163463307194,0.24345689036397714,2024-02-07 14:51:59.630181
79,158,7,0.499780486469598,0.6839724265395026,0.6906659683660696,0.6799999999999999,0.44426949095954504,0.40370148945314177,0.4471512127896234,2024-02-07 14:51:59.646947
80,158,64,0.49986814470526547,0.6838177201089342,0.690970873889453,0.6351351351351351,0.44441069298000524,0.40340163032303605,0.48809979872307435,2024-02-07 14:51:59.664437
81,163,7,0.499780486469598,0.6838477217686004,0.6908483643509647,0.7333333333333334,0.4443238506015535,0.403536344469291,0.4175056612155642,2024-02-07 14:51:59.681066
82,163,64,0.49986814470526547,0.6840682871615795,0.6911532358808604,0.7972972972972973,0.444230164115984,0.4032364990324553,0.39033658040039243,2024-02-07 14:51:59.698479
83,167,7,0.499780486469598,0.6841059488194585,0.691030762491336,0.5066666666666666,0.44424394972469144,0.40337119716552416,0.5332908377381814,2024-02-07 14:51:59.715300
84,167,73,0.49999712111957756,0.6845955418607758,0.6909924291054881,0.6486486486486487,0.44393809160083714,0.4033879235010583,0.4445919818204183,2024-02-07 14:51:59.732607
85,167,8,0.49996606856068293,0.685145785065719,0.6910651266695863,0.8082191780821918,0.4437430814634869,0.40329708317434754,0.3880390419888699,2024-02-07 14:51:59.760905
86,167,28,0.4999196238826863,0.6850408147198417,0.691367955734665,0.7777777777777778,0.44374695818850857,0.402973646163594,0.3891632922451344,2024-02-07 14:51:59.790013
87,167,26,0.4998842425567284,0.6850300219941388,0.6913753272025147,0.7746478873239436,0.44368380872516766,0.40295940583833634,0.3708499478762818,2024-02-07 14:51:59.819039
88,168,7,0.499780486469598,0.6851667041560758,0.6913310851749568,0.7466666666666666,0.44365213064975645,0.40300345244853697,0.41447831856317274,2024-02-07 14:51:59.834983
89,168,64,0.49986814470526547,0.6854810875049421,0.691635986998099,0.8378378378378378,0.44335120870220524,0.4027035552494315,0.3272109537733137,2024-02-07 14:51:59.852388
90,168,54,0.4999769170549863,0.6856623741293084,0.6918055155629752,0.8904109589041096,0.4432569032927158,0.40249781613332,0.2998623850213779,2024-02-07 14:51:59.869552
91,171,7,0.499780486469598,0.6856571256120146,0.691752441221161,0.7866666666666666,0.44325261412054834,0.40257346699536595,0.3934163185647231,2024-02-07 14:51:59.886245
92,171,64,0.49986814470526547,0.6861597661836207,0.6920573003773701,0.9324324324324325,0.4428428427123284,0.4022735853498372,0.27458261018092334,2024-02-07 14:51:59.903190
93,171,54,0.4999769170549863,0.6862510478289884,0.6922268619922002,0.9589041095890412,0.4426682566823518,0.402067829692755,0.2239526614877376,2024-02-07 14:51:59.920932
94,174,7,0.499780486469598,0.6862969723553096,0.6922877465222611,0.7066666666666667,0.44259572601216435,0.40197765991106066,0.44548783254510255,2024-02-07 14:51:59.937410
95,174,73,0.49999712111957756,0.686329901836515,0.6922494554270884,0.7162162162162162,0.44255781568302466,0.4019943365104548,0.43449383709458334,2024-02-07 14:51:59.954607
96,174,8,0.49996606856068293,0.6860330769057741,0.6923222263183622,0.6301369863013699,0.4426895964608815,0.4019033951697203,0.4727102626730848,2024-02-07 14:51:59.972109
97,174,65,0.4999466196388765,0.6863985049223594,0.6924225116797639,0.7361111111111112,0.44254556259862543,0.40184005174565396,0.43094044261881415,2024-02-07 14:52:00.002039
98,174,21,0.4999814040342558,0.6859485831696208,0.6924728332450595,0.6056338028169015,0.44264792671077874,0.4017646419616426,0.4606260351432703,2024-02-07 14:52:00.031509
99,174,62,0.4999347069608497,0.6860276784308433,0.6924969340154039,0.6285714285714286,0.44261411180217897,0.40174300765065485,0.4508197116493423,2024-02-07 14:52:00.060425
100,177,7,0.499780486469598,0.6864089163832956,0.6925547311560988,0.6933333333333334,0.44257453047157275,0.40169744090441656,0.4614476397131422,2024-02-07 14:52:00.076223
101,177,73,0.49999712111957756,0.6865344211984555,0.6925163252657909,0.7297297297297297,0.4425851539191381,0.4017141747169563,0.464528439507114,2024-02-07 14:52:00.092389
102,178,7,0.499780486469598,0.6864271812234782,0.6926939414004003,0.8533333333333333,0.44253969168167717,0.4015644611718567,0.3774000970405614,2024-02-07 14:52:00.108741
103,178,73,0.49999712111957756,0.6858145686108658,0.69265550828423,0.6756756756756757,0.4428990253649473,0.4015812036155341,0.48160686518890444,2024-02-07 14:52:00.125125
104,180,7,0.499780486469598,0.6862716151708881,0.6928331567535932,0.8133333333333334,0.442553068798673,0.4014314762610825,0.38376598830749054,2024-02-07 14:52:00.141096
105,180,64,0.49986814470526547,0.6866823017195057,0.6931381496220816,0.9324324324324325,0.4421952219960434,0.40113142362651466,0.2799904155448844,2024-02-07 14:52:00.157616
106,187,7,0.499780486469598,0.686631873397939,0.6930158508736711,0.8133333333333334,0.4423347149575416,0.40126600057568806,0.3867250765030106,2024-02-07 14:52:00.173744
107,187,64,0.49986814470526547,0.6870425599465565,0.6933208087166662,0.9324324324324325,0.44201754979438385,0.40096596205010304,0.2947471791872398,2024-02-07 14:52:00.190735
108,194,7,0.499780486469598,0.6869921316249898,0.6931985483626707,0.7733333333333333,0.4421313189742425,0.4011005211148295,0.4085334661758547,2024-02-07 14:52:00.206799
109,194,73,0.49999712111957756,0.6871213643059467,0.6931601552527649,0.8108108108108107,0.4420964543247785,0.40111719617076363,0.398422717831285,2024-02-07 14:52:00.223568
110,194,8,0.49996606856068293,0.6866400610849175,0.693233091183309,0.6712328767123288,0.44228943783450614,0.4010261465829026,0.4543879356522896,2024-02-07 14:52:00.239894
111,194,65,0.4999466196388765,0.687199028176714,0.6933334350867161,0.8333333333333334,0.4420188605867499,0.4009627392585234,0.3759205338029992,2024-02-07 14:52:00.256830
112,194,42,0.49999791808861793,0.687142366366774,0.6934343158374362,0.8169014084507042,0.44199374766548444,0.400858405770594,0.368637786636014,2024-02-07 14:52:00.285294
113,194,38,0.49978752710378255,0.6869855634804907,0.6934031323120423,0.7714285714285715,0.4420463286457224,0.40088931198408123,0.38388627090502275,2024-02-07 14:52:00.314348
114,194,55,0.49998689665387747,0.6869241656079984,0.6933911869328935,0.7536231884057971,0.4421092324890108,0.4009000587297428,0.40212838545863927,2024-02-07 14:52:00.342748
115,194,16,0.49999053243378766,0.686962381794023,0.6932551701611338,0.7647058823529411,0.4421214782895304,0.40103807144021275,0.40567966760933666,2024-02-07 14:52:00.371195
116,194,56,0.4999225455288935,0.6869502719578084,0.6932446146306313,0.7611940298507462,0.4420752899939806,0.4010493681115144,0.39228506189989143,2024-02-07 14:52:00.399979
117,194,47,0.49999679275247333,0.6870422883648019,0.693343538130998,0.7878787878787878,0.442023481047143,0.4009485212425808,0.37726046731698026,2024-02-07 14:52:00.428437
118,194,39,0.499973522578878,0.6870840856479784,0.693422168841116,0.8,0.4420035615871337,0.4008632994105749,0.3714838239142828,2024-02-07 14:52:00.456894
119,194,13,0.49999938470247124,0.6871271890962543,0.6934368792437116,0.8125,0.44195361164647645,0.4008421533012655,0.35699834112369205,2024-02-07 14:52:00.485062
120,198,7,0.499780486469598,0.6872263954454606,0.6934563456669255,0.64,0.44192401731179787,0.40082255755704777,0.4701100227113223,2024-02-07 14:52:00.500869
121,198,64,0.49986814470526547,0.6867902351472314,0.6937615788509551,0.5135135135135135,0.4422617431354098,0.4005222802803157,0.5680505115587836,2024-02-07 14:52:00.517849
122,206,7,0.499780486469598,0.6868144918082381,0.6936392705421087,0.76,0.44210875731149385,0.4006569025165403,0.41493783634036574,2024-02-07 14:52:00.534170
123,206,64,0.49986814470526547,0.6866635132434665,0.6939444681669292,0.7162162162162162,0.44215746337315925,0.40035663956378276,0.4290625942233337,2024-02-07 14:52:00.551050
124,206,54,0.4999769170549863,0.6866501082465943,0.694114505664365,0.7123287671232876,0.44225049221403717,0.40015039438189987,0.45604095807793216,2024-02-07 14:52:00.568177
125,216,7,0.499780486469598,0.6866363308886979,0.694061453893976,0.7466666666666666,0.44223423237081944,0.400226067658912,0.4074841336009414,2024-02-07 14:52:00.584570
126,216,64,0.49986814470526547,0.6871371075274055,0.6943666074063918,0.8918918918918919,0.44184030110085937,0.39992582081827927,0.2932440653125443,2024-02-07 14:52:00.601379
127,216,54,0.4999769170549863,0.6873209474845096,0.6945366804024601,0.9452054794520548,0.44167690143003896,0.39971955721255864,0.24585816077461436,2024-02-07 14:52:00.618449
128,218,7,0.499780486469598,0.6873183232258626,0.6944836422046236,0.3466666666666667,0.44170827370615484,0.39979522795767936,0.5947085426172515,2024-02-07 14:52:00.634821
129,218,73,0.49999712111957756,0.687893657180507,0.6944453488276413,0.5135135135135135,0.4413957498323292,0.39981178921962607,0.5040766192078181,2024-02-07 14:52:00.651683
130,218,8,0.49996606856068293,0.6885319903648959,0.6945186147290566,0.6986301369863014,0.44109964050940864,0.39972045595555517,0.4182049155608327,2024-02-07 14:52:00.668422
131,218,28,0.4999196238826863,0.6890922695860159,0.6948220145739042,0.8611111111111112,0.440865978616454,0.3993963464059714,0.3504429666039843,2024-02-07 14:52:00.696839
132,218,54,0.4999830436158075,0.6890369568667886,0.6948361989913064,0.8450704225352113,0.4408564682937668,0.3993775418907895,0.34768497302469764,2024-02-07 14:52:00.726054
133,218,14,0.4999932688852996,0.6889800637841549,0.6948640697093477,0.8285714285714285,0.4408576148597925,0.3993576501034734,0.3480174771721624,2024-02-07 14:52:00.754710
134,220,7,0.499780486469598,0.688971496639156,0.6949295832836463,0.6666666666666667,0.44086055979126654,0.3992911624476454,0.46178153120792503,2024-02-07 14:52:00.770407
135,220,64,0.49986814470526547,0.6888161688976213,0.6952347416536788,0.6216216216216216,0.44103158126718944,0.3989908774527954,0.5113777592255774,2024-02-07 14:52:00.786960
136,224,7,0.499780486469598,0.6888455322241033,0.6951125836845082,0.6666666666666667,0.44093931107055095,0.3991254154303182,0.4451824663042794,2024-02-07 14:52:00.802817
137,224,64,0.49986814470526547,0.6886902044825686,0.6954177056715904,0.6216216216216216,0.44111949537634837,0.39882514509126255,0.4974359149855362,2024-02-07 14:52:00.819153
138,239,7,0.499780486469598,0.6887195678090504,0.6952955882649267,0.42666666666666664,0.4410180380341541,0.3989596636942316,0.5673395339825377,2024-02-07 14:52:00.835266
139,239,73,0.49999712111957756,0.6888326464048877,0.6952573398539706,0.45945945945945943,0.44095756227389044,0.39897616583428414,0.5498015635060799,2024-02-07 14:52:00.851685
140,239,8,0.49996606856068293,0.6890905330113808,0.6953306529218838,0.5342465753424658,0.4409140754086294,0.398884774472142,0.5371903725803753,2024-02-07 14:52:00.868569
141,239,28,0.4999196238826863,0.6891640122534949,0.6956341069194181,0.5555555555555556,0.4409540996887605,0.3985605914982608,0.5487974138183795,2024-02-07 14:52:00.885656
142,239,26,0.4998842425567284,0.6891424268020891,0.6956417635653411,0.5492957746478873,0.4409978772248444,0.39854617652553337,0.5614928992827157,2024-02-07 14:52:00.914489
143,239,30,0.4998695166541819,0.6891694857072442,0.6957819512566052,0.5571428571428572,0.44101573987799353,0.3983792154189369,0.5666730686959704,2024-02-07 14:52:00.943654
144,241,7,0.499780486469598,0.689147353915997,0.695774384865571,0.56,0.44101797132221093,0.3983992724001698,0.49008490262980564,2024-02-07 14:52:00.959380
145,241,73,0.49999712111957756,0.6896394322011787,0.6957360920739668,0.7027027027027026,0.4407997791577467,0.39841580867217696,0.42680917493517834,2024-02-07 14:52:00.975610
146,241,8,0.49996606856068293,0.689908808804991,0.6958093805899952,0.7808219178082192,0.4407104854458525,0.39832443222930514,0.4009139984858691,2024-02-07 14:52:00.992269
147,241,65,0.4999466196388765,0.689515170007951,0.6959098921692648,0.6666666666666667,0.4408155060346462,0.3982608738451052,0.4313699692360322,2024-02-07 14:52:01.009203
148,241,21,0.4999814040342558,0.6898389517790373,0.695960730552453,0.7605633802816901,0.4406949352632952,0.39818488806618296,0.396404445544229,2024-02-07 14:52:01.026180
149,241,62,0.4999347069608497,0.6899256790391497,0.695984979233532,0.7857142857142857,0.4407229147577657,0.3981631304508131,0.4045184989406812,2024-02-07 14:52:01.055121
150,241,11,0.49999966478991736,0.6898649950954073,0.6959961359566962,0.7681159420289855,0.44067345733667773,0.39814994863756775,0.3901758468251765,2024-02-07 14:52:01.083668
151,241,31,0.4999931621681349,0.6898532362689381,0.6960421333679391,0.7647058823529411,0.4407233079655068,0.39810301156907085,0.404632529185593,2024-02-07 14:52:01.111662
152,241,47,0.49981244580518713,0.6897381928249008,0.6960555557214905,0.7313432835820896,0.44075563899921505,0.3980941636076385,0.4140085289609942,2024-02-07 14:52:01.139774
153,247,7,0.499780486469598,0.6898808962357462,0.6960111051157439,0.8133333333333334,0.4406953577014196,0.39815300274919,0.38548741355783683,2024-02-07 14:52:01.155683
154,247,73,0.49999712111957756,0.6900119928496015,0.695972650603166,0.8513513513513513,0.44071539954430944,0.39816962351222696,0.391299547995882,2024-02-07 14:52:01.172155
155,247,8,0.49996606856068293,0.6893436580055462,0.696046003645168,0.6575342465753424,0.4410147092635183,0.3980782186115646,0.4780993665664469,2024-02-07 14:52:01.189455
156,247,65,0.4999466196388765,0.6901893253545202,0.6961465412167798,0.9027777777777778,0.44060447478220865,0.39801463412669985,0.35913136698664055,2024-02-07 14:52:01.206405
157,247,42,0.49999791808861793,0.6902331708026881,0.6962477366945964,0.9154929577464789,0.4404519602194452,0.39790998761018836,0.31490214378524106,2024-02-07 14:52:01.223347
158,252,7,0.499780486469598,0.6902782689779465,0.6963199879483396,0.8266666666666667,0.4403857927045167,0.39784085285938986,0.3992684918426535,2024-02-07 14:52:01.239184
159,252,73,0.49999712111957756,0.6902235936129263,0.6962814470933822,0.8108108108108107,0.4404680623265903,0.39785751565067784,0.42312668224399885,2024-02-07 14:52:01.255833
160,256,7,0.499780486469598,0.6902146569483449,0.6964597461332558,0.6933333333333334,0.44032580002838045,0.3977073637676256,0.4342090880918846,2024-02-07 14:52:01.271420
161,256,73,0.49999712111957756,0.6904333584084257,0.6964211766197328,0.7567567567567568,0.44033696168447134,0.3977240356442467,0.4374459683582367,2024-02-07 14:52:01.287698
162,271,7,0.499780486469598,0.6903273950998171,0.696599511109022,0.56,0.4403266043544264,0.3975738678895922,0.49105377981850745,2024-02-07 14:52:01.303628
163,271,73,0.49999712111957756,0.6909126700299196,0.6965609127230633,0.7297297297297297,0.4400332402305762,0.3975905489193473,0.405978183901957,2024-02-07 14:52:01.320071
164,271,8,0.49996606856068293,0.6913722699226797,0.6966343983907338,0.863013698630137,0.43991073833811667,0.39749907990691213,0.3704526350886834,2024-02-07 14:52:01.336971
