,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
95,91,12,0.9964050170391298,0.6960882076856179,0.692153962460943,0.64,0.4394054532633975,0.4008631586848567,0.47379938367290114,2024-02-07 14:44:55.594076
96,91,33,0.9988617443122795,0.6963976205467548,0.6921289334591998,0.7297297297297297,0.43921507921651404,0.40084580271582854,0.4185909100766869,2024-02-07 14:44:55.610233
97,91,3,0.9975660867940647,0.6963848538830671,0.6921761807621746,0.726027397260274,0.43919365267587157,0.4008172075705604,0.4123772132903813,2024-02-07 14:44:55.626353
98,91,13,0.9982262789445406,0.6964675180304455,0.6922550767929249,0.75,0.43924989395109304,0.4007246990595471,0.4286871831045924,2024-02-07 14:44:55.642585
99,502,45,0.9963894683082675,0.6964068089483668,0.6923342350796923,0.44594594594594594,0.43927397520136174,0.4006307646065791,0.5830555076151597,2024-02-07 14:44:55.658514
100,502,44,0.9977329621803057,0.6971836604337681,0.6923792526038991,0.6712328767123288,0.4388176681516554,0.4005403211160354,0.4507264632003025,2024-02-07 14:44:55.674478
101,1071,2,0.996364208954247,0.6972637003224994,0.6924644633675809,0.6,0.4388390343379638,0.40044481501717805,0.4887002393305346,2024-02-07 14:44:55.690131
102,598,50,0.9963366647547729,0.6970586677036738,0.6923311754727978,0.5733333333333333,0.4388172786905764,0.4005283201362175,0.4980656296299894,2024-02-07 14:44:55.705533
103,828,69,0.9963229221008243,0.6974581706549008,0.6923135328959753,0.6666666666666667,0.43869682643194546,0.40051340446989114,0.49543388901325364,2024-02-07 14:44:55.720891
104,800,52,0.9963017401062674,0.6970698513010641,0.6921135502755651,0.5066666666666666,0.4387079686815249,0.4006526660240971,0.526322498055593,2024-02-07 14:44:55.736218
105,800,70,0.997923344008952,0.6977924359546833,0.692144100328092,0.7162162162162162,0.43829653042857214,0.4005932423836493,0.40700540469928354,2024-02-07 14:44:55.752090
106,1911,32,0.99621473113121,0.6976845576465216,0.6923479340597789,0.7333333333333334,0.4383213385388861,0.4003964574098477,0.4289951203975012,2024-02-07 14:44:55.767450
107,1911,33,0.9966416551498417,0.6970663532352138,0.6922452004418496,0.5540540540540541,0.43861749852992976,0.4004583082218289,0.5148815178001387,2024-02-07 14:44:55.783145
108,1911,11,0.998908867757266,0.6973287081739976,0.6923051636593875,0.6301369863013699,0.4385233981515781,0.40042177316236127,0.487592408078166,2024-02-07 14:44:55.799201
109,1911,63,0.9987594749330746,0.6977420289108894,0.6925011005205568,0.75,0.438326023014763,0.4002405472371173,0.43035361840179304,2024-02-07 14:44:55.815556
110,1911,43,0.9977864609155292,0.6978755888914626,0.6927560964406482,0.7887323943661972,0.43821094407974237,0.39992718548007533,0.39698072724582106,2024-02-07 14:44:55.832122
111,912,32,0.9962075477432167,0.6979144427039928,0.6927589695311707,0.6933333333333334,0.4382204624786387,0.39992366201392615,0.46064466567808493,2024-02-07 14:44:55.847737
112,912,22,0.999185796995087,0.6976671609394698,0.6929054341733518,0.6216216216216216,0.4382429471613255,0.3997899861004862,0.4671652236572385,2024-02-07 14:44:55.863683
113,284,17,0.9961122080339112,0.6977437609215964,0.6926114968638454,0.84,0.4382824581994841,0.400016046238683,0.37390977796114067,2024-02-07 14:44:55.880069
114,726,30,0.9960590125443123,0.6980624934472256,0.6928206082774803,0.7466666666666666,0.43804005490257814,0.3998197255327875,0.4119317816586087,2024-02-07 14:44:55.897117
115,171,30,0.9960376467194931,0.6977245002816462,0.6926786903602381,0.904109589041096,0.43823354152012023,0.39993222844457804,0.3013769351965983,2024-02-07 14:44:55.914137
116,171,19,0.9987843008999641,0.697719907829014,0.6927191272886322,0.9027777777777778,0.4382036098639366,0.3998814626769847,0.2926967549033439,2024-02-07 14:44:55.931017
117,745,70,0.9960222125210794,0.697715186011519,0.692711353749088,0.7702702702702703,0.43822484004115914,0.3998890629481568,0.4168835007760874,2024-02-07 14:44:55.947494
118,1383,61,0.995940180229671,0.6976570976917396,0.6928346256656838,0.8108108108108107,0.4382132128240002,0.399773253646044,0.3740325524206322,2024-02-07 14:44:55.964067
119,1336,72,0.9959367853505676,0.697459214404579,0.6927905559916234,0.7333333333333334,0.4382181599544069,0.39981179861483823,0.4199321621449956,2024-02-07 14:44:55.979906
120,549,1,0.9957947967269274,0.6974001898627958,0.6929902691193413,0.45945945945945943,0.4382170732407686,0.39961510359951663,0.5595304200819284,2024-02-07 14:44:55.996472
121,1392,62,0.9957850701534463,0.6973274198797755,0.6930665137384295,0.5733333333333333,0.43829943059423276,0.39952687092736305,0.48286773850374587,2024-02-07 14:44:56.012702
122,1392,48,0.9962743315577581,0.6976803245085422,0.6931197023688842,0.6756756756756757,0.4381867530786032,0.39944240689051147,0.45019125897117496,2024-02-07 14:44:56.029432
123,969,47,0.9956924475405459,0.6980428977572752,0.6931124587321678,0.84,0.4381125286504838,0.39946322606003104,0.3744710673813594,2024-02-07 14:44:56.045588
124,1657,40,0.9956402657320159,0.6983616302829042,0.6934464428470913,0.7333333333333334,0.4377902180909189,0.39910930953193136,0.4211893948458753,2024-02-07 14:44:56.061997
125,1657,34,0.9986412584939975,0.6987219906432647,0.693625689392469,0.8378378378378378,0.43757959981530437,0.39895401056505914,0.3601100949176594,2024-02-07 14:44:56.078685
126,1657,54,0.9993836999425267,0.6988088039563415,0.693877651752262,0.863013698630137,0.43738531820041765,0.3986464032484015,0.3037684266005056,2024-02-07 14:44:56.095331
127,218,8,0.9955273184813728,0.6988022433097242,0.6939274072229397,0.21621621621621623,0.4373741453625473,0.39857644489375105,0.6983196760158749,2024-02-07 14:44:56.111972
128,912,5,0.9955074389670957,0.7005602128995313,0.6936908185999563,0.6438356164383562,0.43640613541323375,0.3987650093437524,0.47862342472323666,2024-02-07 14:44:56.128665
129,1780,50,0.9954879175075466,0.7004473697777132,0.693792533021091,0.8266666666666667,0.4364133988548879,0.3986993391823993,0.3940780143540949,2024-02-07 14:44:56.144934
130,540,14,0.9954873445320366,0.7002994977677722,0.6940742658851662,0.8133333333333334,0.43635901347672007,0.39841292438261416,0.3760302018213127,2024-02-07 14:44:56.161124
131,1643,58,0.9954723765601141,0.7004771927040878,0.6941663863384829,0.9178082191780822,0.43627086770373724,0.39832544133243936,0.2662145987062169,2024-02-07 14:44:56.178040
132,1475,34,0.995450753653043,0.7005211490364239,0.6942224598670578,0.6266666666666667,0.4362387428491226,0.3982305264647979,0.4819569074278965,2024-02-07 14:44:56.193871
133,592,31,0.9954472708425066,0.7006435472967534,0.694164434994836,0.5866666666666667,0.43617757887448017,0.3982538894236382,0.4894668819821867,2024-02-07 14:44:56.210100
134,1565,38,0.995402421171791,0.700391295044501,0.6944387108503899,0.7733333333333333,0.4363450939948125,0.3979824173709102,0.3995169755235493,2024-02-07 14:44:56.226276
135,1537,57,0.9953302769794306,0.7008001176602202,0.6947130780217352,0.48,0.4359930782916732,0.3977220993380817,0.5515302091715791,2024-02-07 14:44:56.242582
136,67,49,0.9952998033878611,0.7016612546592882,0.6946956579295996,0.8133333333333334,0.4355387680760982,0.3976954367240307,0.3759774852126532,2024-02-07 14:44:56.258737
137,98,59,0.9952797535879743,0.7019321462405246,0.6948180366050665,0.7733333333333333,0.43538936399476086,0.3975868237403484,0.39630152917950323,2024-02-07 14:44:56.274914
138,98,25,0.9993647323632654,0.7022011738888627,0.6947277742014192,0.8513513513513513,0.4354175557849335,0.3976595400456302,0.4044771483295568,2024-02-07 14:44:56.291417
139,156,34,0.9951608687196044,0.7019579689456105,0.6949979479454095,0.9324324324324325,0.4353424037769536,0.39739408917703667,0.2514126220853729,2024-02-07 14:44:56.307967
140,9,2,0.9950965052353241,0.7020492505909781,0.6951353145946055,0.42666666666666664,0.43518480583940816,0.39719590968229646,0.574580325341693,2024-02-07 14:44:56.323960
141,1745,30,0.9950466990077689,0.7027681073788004,0.6950015939415586,0.4666666666666667,0.434807559502154,0.3972795860160898,0.5451074790067368,2024-02-07 14:44:56.339944
142,1725,1,0.9950460517001507,0.7026034599727736,0.6950950810102529,0.7333333333333334,0.4349036589731786,0.39719208332515943,0.4256637730136193,2024-02-07 14:44:56.355895
143,1519,7,0.9950459002389659,0.7028706236882133,0.6953292792015062,0.45333333333333337,0.4347239564409487,0.396956566061861,0.5622294164567863,2024-02-07 14:44:56.371873
144,631,30,0.9949934194211573,0.7032645348407451,0.6952923183925137,0.8133333333333334,0.4344576081421078,0.39697322043532024,0.38137550327115577,2024-02-07 14:44:56.387731
145,1867,41,0.9949743780727374,0.7034888280995211,0.6953858150000393,0.8,0.43437102653041365,0.3968857058052104,0.3908441241669493,2024-02-07 14:44:56.403770
146,508,29,0.9949563093434016,0.703246516822727,0.695357995420546,0.7702702702702703,0.43451485298590276,0.39690892959574675,0.40759801646796984,2024-02-07 14:44:56.419975
147,508,64,0.9974210747739664,0.7033773751255267,0.6956225887189426,0.8082191780821918,0.4343858156133076,0.3966376798165668,0.3701771784153702,2024-02-07 14:44:56.436618
148,12,21,0.9949173481609178,0.703416082940569,0.6956333932469615,0.7866666666666666,0.43437832478423755,0.3966245637805022,0.3938005499733908,2024-02-07 14:44:56.452295
149,1390,62,0.9948788860397556,0.7031731503528088,0.6958638516367517,0.6756756756756757,0.4344048814898567,0.3964012099566809,0.455150464187189,2024-02-07 14:44:56.468814
150,335,6,0.9948200614260462,0.7027327004555806,0.6958582973025537,0.6081081081081081,0.4345711932735684,0.39644023431107245,0.4665115213010725,2024-02-07 14:44:56.485889
151,335,18,0.9979511837733996,0.7033282653166153,0.6959519316891551,0.7808219178082192,0.4342259232784489,0.3963188129979579,0.3663832227164152,2024-02-07 14:44:56.502704
152,126,40,0.9948072571761711,0.7038445882053993,0.6961204085423038,0.7733333333333333,0.4339791864935375,0.3961395171913653,0.3988477217280162,2024-02-07 14:44:56.518627
153,1189,52,0.994805508315809,0.704206812498658,0.6962999315042827,0.33333333333333337,0.43375438842387964,0.39598395524621977,0.5957184978666695,2024-02-07 14:44:56.535396
154,1189,5,0.9983454524918631,0.70403595198297,0.6965551375048988,0.28378378378378377,0.43401316542502444,0.39572955584847164,0.6707638281986475,2024-02-07 14:44:56.553030
155,1018,13,0.9947917445889816,0.7048996167814482,0.6962004997722141,0.5333333333333333,0.4334615564479048,0.39602211836403217,0.5202017866240324,2024-02-07 14:44:56.569468
156,1018,64,0.9991681286591398,0.704831272575173,0.6961847050467908,0.5135135135135135,0.43347022570101973,0.39601397278471434,0.5227158700273529,2024-02-07 14:44:56.586752
157,515,58,0.9947801644574548,0.7050444758587588,0.6961780668303764,0.76,0.43338374146484654,0.3960459594825451,0.4187842024421049,2024-02-07 14:44:56.602761
158,515,22,0.9950801800791002,0.7047071040041456,0.6960707112271983,0.6621621621621622,0.4334925256764729,0.3961153942676472,0.45033162381374214,2024-02-07 14:44:56.619245
159,515,43,0.9989419257545116,0.7043132524293776,0.696141957242457,0.547945205479452,0.43369075924840983,0.3960434483899522,0.507819359675454,2024-02-07 14:44:56.636251
160,660,23,0.9947780248359287,0.704818422218912,0.6961491235215734,0.8513513513513513,0.43344912915204203,0.3960572159412618,0.3877865901045659,2024-02-07 14:44:56.652847
161,145,39,0.9947412270301161,0.7047169272425942,0.6962741680216888,0.52,0.4333799089831052,0.39595513485580547,0.5236128054883199,2024-02-07 14:44:56.669341
162,982,35,0.9947053400153486,0.7044615684355112,0.6965906376796445,0.4666666666666667,0.43359519654058243,0.39564504085102936,0.5606448664104127,2024-02-07 14:44:56.685527
163,982,4,0.9955175749903029,0.7049026992214696,0.6965201639590797,0.5945945945945945,0.433403169493295,0.395698966295898,0.5049570226970775,2024-02-07 14:44:56.701544
164,800,33,0.9946782265335244,0.7053559157823858,0.6965268125425185,0.6849315068493151,0.43314673159374956,0.3956711611400713,0.4141997566903497,2024-02-07 14:44:56.718062
