,User,Question,Value,Accuracy,Expected Accuracy,User Accuracy,RMSE,Expected RMSE,User RMSE,Timestamp
71,384,7,75.0,0.6914401988195091,0.692752072039687,0.7733333333333333,0.44063282874651327,0.4012439079464117,0.4190399512869644,2024-02-07 16:05:23.534824
72,393,7,75.0,0.6910102516309413,0.693057227550227,0.76,0.4408333377137014,0.4009442531462752,0.40740558201025273,2024-02-07 16:05:23.550206
73,401,7,75.0,0.691138863000932,0.6930185360588095,0.64,0.44076147814862143,0.40096161468546626,0.4783005517681386,2024-02-07 16:05:23.565508
74,405,7,75.0,0.6911686859273066,0.6933236915693497,0.76,0.4408202537646452,0.4006619598853297,0.40063992986077346,2024-02-07 16:05:23.580921
75,410,7,75.0,0.6912972972972973,0.693285000077932,0.6933333333333334,0.44082594165542843,0.40067932142452084,0.45627376102393724,2024-02-07 16:05:23.596358
76,412,7,75.0,0.6916091954022988,0.6935901555884719,0.76,0.4406172421908345,0.4003796666243844,0.39840307828665045,2024-02-07 16:05:23.611826
77,414,7,75.0,0.6921105933519727,0.6938953110990121,0.84,0.44022892022159993,0.40008001182424785,0.363152670884413,2024-02-07 16:05:23.627202
78,417,7,75.0,0.6920565392979185,0.6938566196075947,0.6666666666666667,0.4403829908483012,0.400097373363439,0.44979653318783674,2024-02-07 16:05:23.642467
79,442,7,75.0,0.6918080149114633,0.6941617751181346,0.8533333333333333,0.44052186093076445,0.39979771856330243,0.366229432388199,2024-02-07 16:05:23.658560
80,456,7,75.0,0.6916613855234546,0.6941230836267172,0.7066666666666667,0.4406377846650048,0.39981508010249356,0.45837958076724356,2024-02-07 16:05:23.674554
81,459,7,75.0,0.6913215284249766,0.6940843921352996,0.3466666666666667,0.4407572320304875,0.3998324416416847,0.6041225790316543,2024-02-07 16:05:23.694102
82,460,7,75.0,0.6916172724448586,0.6940457006438822,0.7733333333333333,0.4404775072169493,0.3998498031808757,0.39622463554130843,2024-02-07 16:05:23.718171
83,497,7,75.0,0.6920260950605778,0.694350856154422,0.7066666666666667,0.440103154085243,0.39955014838073927,0.4475412630264793,2024-02-07 16:05:23.737384
84,501,7,75.0,0.6923386144765455,0.6943121646630046,0.5066666666666666,0.43998314262727095,0.39956750991993034,0.5583396888786106,2024-02-07 16:05:23.754785
85,502,7,75.0,0.6920826343584964,0.6946173201735445,0.5333333333333333,0.4401303919635915,0.39926785511979385,0.5252591131579847,2024-02-07 16:05:23.771508
86,507,7,75.0,0.6922938800869834,0.694578628682127,0.48,0.43995336314206157,0.3992852166589849,0.5429045943946976,2024-02-07 16:05:23.788502
87,508,7,75.0,0.6927822305063684,0.6945399371907096,0.43999999999999995,0.4396170334125194,0.39930257819817605,0.5608432234264821,2024-02-07 16:05:23.804033
88,509,7,75.0,0.693268716992855,0.6945012456992921,0.5066666666666666,0.4392863289852234,0.3993199397373671,0.5347550598660622,2024-02-07 16:05:23.819479
89,515,7,75.0,0.6938515066790929,0.6944625542078746,0.76,0.43899432602483796,0.3993373012765582,0.4187842024421049,2024-02-07 16:05:23.834781
90,530,7,75.0,0.6936073314694005,0.6944238627164571,0.6,0.43908879689654146,0.3993546628157493,0.4763724055116628,2024-02-07 16:05:23.850214
91,540,7,75.0,0.6941012736874806,0.6943851712250396,0.8133333333333334,0.43878347724216044,0.39937202435494035,0.3760302018213127,2024-02-07 16:05:23.865648
92,549,7,75.0,0.6945119602360982,0.6946903267355797,0.5466666666666666,0.43841618426495294,0.39907236955480385,0.5017928805672283,2024-02-07 16:05:23.881153
93,556,7,75.0,0.6941646474060268,0.6949954822461197,0.8266666666666667,0.4386985935442856,0.3987727147546673,0.3804751402239522,2024-02-07 16:05:23.896763
94,561,7,75.0,0.6943895619757688,0.6953006377566596,0.6,0.43857190724848266,0.39847305995453086,0.484678884759897,2024-02-07 16:05:23.911900
95,576,7,75.0,0.6946971109040074,0.6952619462652423,0.3733333333333333,0.438342517059375,0.39849042149372194,0.5903158184556323,2024-02-07 16:05:23.927141
96,590,7,75.0,0.694434917676297,0.6955671017757822,0.5733333333333333,0.43862397580768997,0.39819076669358544,0.4826622648875744,2024-02-07 16:05:23.942525
97,592,7,75.0,0.6944616340478409,0.6958722572863222,0.5866666666666667,0.43876677352312343,0.39789111189344895,0.4894668819821867,2024-02-07 16:05:23.957687
98,598,7,75.0,0.6944889717303511,0.6958335657949046,0.5733333333333333,0.43871489890003673,0.39790847343264,0.4980656296299894,2024-02-07 16:05:23.972879
99,628,7,75.0,0.6947952780366573,0.6957948743034872,0.76,0.4385788525688473,0.3979258349718311,0.42297770254352296,2024-02-07 16:05:23.988172
100,631,7,75.0,0.6946442994718857,0.6957561828120697,0.8133333333333334,0.43862252971708987,0.39794319651102217,0.38137550327115577,2024-02-07 16:05:24.003359
101,644,7,75.0,0.6949617893755824,0.6960613383226097,0.28,0.4383601835960911,0.3976435417108857,0.6215827583269442,2024-02-07 16:05:24.018762
102,654,7,75.0,0.6954408201304754,0.6960226468311922,0.7333333333333334,0.4381013758533045,0.39766090325007675,0.42654450953301737,2024-02-07 16:05:24.034204
103,655,7,75.0,0.6951022056539299,0.6963278023417321,0.76,0.43828381032749925,0.3973612484499403,0.42879209353667624,2024-02-07 16:05:24.049560
104,660,7,75.0,0.6948580304442373,0.6962891108503146,0.72,0.43843253810548943,0.3973786099891314,0.43451006015359417,2024-02-07 16:05:24.064953
105,670,7,75.0,0.6950779745262503,0.6962504193588972,0.41333333333333333,0.43827481468060925,0.3973959715283225,0.564569776908451,2024-02-07 16:05:24.080294
106,672,7,75.0,0.6956564150357254,0.6962117278674798,0.6799999999999999,0.4379453005282619,0.3974133330675136,0.45521345916152833,2024-02-07 16:05:24.095938
107,687,7,75.0,0.6957812985399192,0.6961730363760623,0.48,0.4378417918627605,0.3974306946067046,0.5311846546239097,2024-02-07 16:05:24.111219
108,688,7,75.0,0.6963628456042249,0.6961343448846448,0.29333333333333333,0.43756226567628603,0.39744805614589573,0.6198031211257388,2024-02-07 16:05:24.126444
109,693,7,75.0,0.6967493010251632,0.6960956533932273,0.7333333333333334,0.4373457477354581,0.39746541768508675,0.41130964668459286,2024-02-07 16:05:24.141644
110,698,7,75.0,0.6967834731283008,0.6964008089037673,0.42666666666666664,0.43739227554456794,0.3971657628849503,0.5633369614346515,2024-02-07 16:05:24.156838
111,706,7,75.0,0.6971761416589003,0.6963621174123498,0.6266666666666667,0.4371882660504634,0.3971831244241414,0.4614781727310089,2024-02-07 16:05:24.172759
112,710,7,75.0,0.697112146629388,0.6966672729228898,0.5066666666666666,0.4373031653785788,0.3968834696240049,0.5341785675067249,2024-02-07 16:05:24.188485
113,714,7,75.0,0.6967629698664181,0.6969724284334298,0.5066666666666666,0.4376124647675854,0.39658381482386845,0.5214307021818169,2024-02-07 16:05:24.203915
114,716,7,75.0,0.6973457595526561,0.6969337369420123,0.5466666666666666,0.4372893706894586,0.39660117636305947,0.5075962620518436,2024-02-07 16:05:24.219326
115,717,7,75.0,0.6970916433675055,0.6972388924525522,0.8533333333333333,0.4375208813309261,0.396301521562923,0.3668622889487385,2024-02-07 16:05:24.234952
116,726,7,75.0,0.6964790307548928,0.6972002009611348,0.7466666666666666,0.43793223267259396,0.3963188831021141,0.4119317816586087,2024-02-07 16:05:24.250534
117,734,7,75.0,0.6968866107486796,0.6975053564716748,0.7466666666666666,0.4375937293651246,0.3960192283019776,0.421602045306555,2024-02-07 16:05:24.265971
118,736,7,75.0,0.6971077974526251,0.6974666649802572,0.7733333333333333,0.4374743776126074,0.3960365898411686,0.3930406425549784,2024-02-07 16:05:24.281447
119,745,7,75.0,0.6974234234234234,0.6974279734888398,0.7866666666666666,0.43743906746365435,0.39605395138035976,0.40732469773441293,2024-02-07 16:05:24.296739
120,762,7,75.0,0.6971804908356632,0.6977331289993798,0.6,0.43751591444570764,0.39575429658022326,0.48900257013454684,2024-02-07 16:05:24.312220
121,763,7,75.0,0.6974880397639018,0.6976944375079625,0.6533333333333333,0.4372662176233631,0.39577165811941434,0.4594977535694119,2024-02-07 16:05:24.327533
122,767,7,75.0,0.6979844672258465,0.6976557460165448,0.6133333333333333,0.4370447052381013,0.3957890196586054,0.473249748209977,2024-02-07 16:05:24.342674
123,782,7,75.0,0.698385834109972,0.6976170545251273,0.42666666666666664,0.43684458617950805,0.39580638119779643,0.5654363464556026,2024-02-07 16:05:24.357880
124,786,7,75.0,0.6980329294812054,0.6979222100356675,0.7866666666666666,0.43718681291618183,0.3955067263976601,0.39772505715072415,2024-02-07 16:05:24.373256
125,790,7,75.0,0.698255980118049,0.6978835185442498,0.7066666666666667,0.43708661563734885,0.3955240879368511,0.45582364853542223,2024-02-07 16:05:24.388554
126,799,7,75.0,0.6980093196644921,0.6981886740547899,0.8,0.4371772438323423,0.3952244331367146,0.39176973464003706,2024-02-07 16:05:24.404278
127,800,7,75.0,0.6979534016775396,0.6984938295653297,0.5066666666666666,0.43722529588601966,0.39492477833657813,0.526322498055593,2024-02-07 16:05:24.419681
128,812,7,75.0,0.6976042249145697,0.6987989850758697,0.8133333333333334,0.43754218741734796,0.39462512353644164,0.3832031349532436,2024-02-07 16:05:24.435145
129,817,7,75.0,0.6980149114631873,0.6991041405864098,0.7866666666666666,0.4371792515586776,0.39432546873630514,0.3893863627512163,2024-02-07 16:05:24.450670
130,819,7,75.0,0.6984243553898727,0.6994092960969497,0.7866666666666666,0.4368223031889519,0.3940258139361686,0.3902052559747094,2024-02-07 16:05:24.466787
131,828,7,75.0,0.698833799316558,0.6997144516074897,0.6666666666666667,0.43643167372890623,0.39372615913603215,0.49543388901325364,2024-02-07 16:05:24.482227
132,831,7,75.0,0.6987716682199441,0.7000196071180297,0.56,0.4364430631086185,0.39342650433589565,0.501511163286783,2024-02-07 16:05:24.497706
133,846,7,75.0,0.6993569431500466,0.6999809156266122,0.76,0.43612602289265356,0.39344386587508673,0.42143086205492747,2024-02-07 16:05:24.513355
134,854,7,75.0,0.6994855545200372,0.6999422241351947,0.84,0.4360780532407078,0.39346122741427775,0.3781867373800525,2024-02-07 16:05:24.528957
135,864,7,75.0,0.6996178937558247,0.6999035326437772,0.7733333333333333,0.4361127194638458,0.39347858895346893,0.40434698726669394,2024-02-07 16:05:24.544179
136,865,7,75.0,0.6997471264367816,0.7002086881543174,0.8,0.43593781987207353,0.3931789341533324,0.3757824482489382,2024-02-07 16:05:24.559410
137,876,7,75.0,0.7002503883193538,0.7005138436648574,0.8,0.4355825552324153,0.39287927935319594,0.3926013179856454,2024-02-07 16:05:24.574636
138,877,7,75.0,0.7002876669773221,0.7004751521734399,0.84,0.43560554649262634,0.39289664089238696,0.37231861362640195,2024-02-07 16:05:24.589936
139,887,7,75.0,0.7001404162783473,0.7004364606820223,0.76,0.43582340013502097,0.39291400243157804,0.42599136891213546,2024-02-07 16:05:24.605524
140,895,7,75.0,0.6998962410686549,0.7003977691906047,0.41333333333333333,0.4359952419006377,0.3929313639707691,0.5660667405365819,2024-02-07 16:05:24.620786
141,900,7,75.0,0.7001950916433676,0.7003590776991873,0.76,0.4358727030759538,0.39294872550996024,0.40378852463205145,2024-02-07 16:05:24.636213
142,902,7,75.0,0.7006032929481205,0.7006642332097274,0.5066666666666666,0.4355478590095118,0.3926490707098238,0.5153210950459065,2024-02-07 16:05:24.651650
143,910,7,75.0,0.7011860826343586,0.7006255417183097,0.64,0.43521971950074423,0.3926664322490148,0.4786316062406078,2024-02-07 16:05:24.667350
144,912,7,75.0,0.7014022988505747,0.7005868502268924,0.6933333333333334,0.43508696215114395,0.39268379378820595,0.46064466567808493,2024-02-07 16:05:24.682961
145,944,7,75.0,0.70096862379621,0.7005481587354749,0.76,0.43520858938222146,0.39270115532739697,0.41712592797375053,2024-02-07 16:05:24.698473
146,958,7,75.0,0.7011904318111215,0.7008533142460148,0.6533333333333333,0.43496495907203986,0.39240150052726047,0.45747602251391184,2024-02-07 16:05:24.713986
147,969,7,75.0,0.7016868592730662,0.7008146227545975,0.84,0.4347039715410277,0.3924188620664516,0.3744710673813594,2024-02-07 16:05:24.729143
148,977,7,75.0,0.7020055917986953,0.7011197782651374,0.64,0.4343931158964683,0.3921192072663151,0.49484516794393557,2024-02-07 16:05:24.744437
149,980,7,75.0,0.7018490214352283,0.7014249337756774,0.72,0.4344501715166239,0.3918195524661785,0.4217607324702769,2024-02-07 16:05:24.760463
150,982,7,75.0,0.7019757688723206,0.7013862422842599,0.4666666666666667,0.43441287308647614,0.39183691400536974,0.5606448664104127,2024-02-07 16:05:24.775727
151,995,7,75.0,0.7023703013358186,0.7013475507928425,0.8533333333333333,0.43415966671649453,0.39185427554456076,0.3958577476273995,2024-02-07 16:05:24.791086
152,1005,7,75.0,0.7020372786579683,0.7013088593014248,0.76,0.43425133833306073,0.39187163708375183,0.4019930110212232,2024-02-07 16:05:24.806351
153,1015,7,75.0,0.7024454799627214,0.701614014811965,0.7866666666666666,0.433853575449534,0.3915719822836154,0.41932767872462623,2024-02-07 16:05:24.821503
154,1018,7,75.0,0.7023889406648027,0.7015753233205474,0.5333333333333333,0.4338570874505041,0.3915893438228064,0.5202017866240324,2024-02-07 16:05:24.836787
155,1032,7,75.0,0.7022273998136067,0.7018804788310874,0.31999999999999995,0.43400098607354737,0.3912896890226699,0.6147200066378009,2024-02-07 16:05:24.852235
156,1057,7,75.0,0.7019627213420316,0.7021856343416274,0.6933333333333334,0.434247140229325,0.3909900342225335,0.45273731014732516,2024-02-07 16:05:24.867667
157,1062,7,75.0,0.7017154395775085,0.7024907898521673,0.7866666666666666,0.43435390711169786,0.39069037942239687,0.3921895774476955,2024-02-07 16:05:24.883086
158,1064,7,75.0,0.7020316868592731,0.7027959453627072,0.76,0.43405933002183006,0.39039072462226043,0.4083842949000239,2024-02-07 16:05:24.898765
159,1065,7,75.0,0.7015079217148182,0.7027572538712898,0.7866666666666666,0.43438085369283963,0.39040808616145156,0.39333848436164626,2024-02-07 16:05:24.915075
160,1068,7,75.0,0.7019173656415035,0.7030624093818298,0.76,0.43400206200799646,0.390108431361315,0.40508983412066263,2024-02-07 16:05:24.930671
161,1071,7,75.0,0.7023255669462566,0.7033675648923698,0.6,0.4336411888503238,0.38980877656117857,0.4887002393305346,2024-02-07 16:05:24.946597
162,1074,7,75.0,0.7023535259397328,0.7036727204029098,0.4666666666666667,0.43373177295319776,0.3895091217610421,0.5436538663185915,2024-02-07 16:05:24.962293
163,1083,7,75.0,0.7029344516930723,0.7036340289114924,0.8133333333333334,0.4334269849180202,0.38952648330023315,0.38376598830749054,2024-02-07 16:05:24.978071
164,1089,7,75.0,0.70334513824169,0.7039391844220323,0.5466666666666666,0.43306913811539044,0.38922682850009666,0.5051910974636393,2024-02-07 16:05:24.993791
165,1097,7,75.0,0.7039297918608264,0.7039004929306149,0.64,0.43284659784369073,0.38924419003928773,0.45708103426666175,2024-02-07 16:05:25.009466
166,1112,7,75.0,0.7043324013668841,0.7038618014391973,0.7466666666666666,0.43268142799398907,0.3892615515784788,0.4047535980489567,2024-02-07 16:05:25.025808
167,1132,7,75.0,0.7045535880708295,0.7038231099477799,0.88,0.43264690020428864,0.3892789131176699,0.3617980890559832,2024-02-07 16:05:25.041249
168,1134,7,75.0,0.7045013979496738,0.7037844184563624,0.7466666666666666,0.43274099679106826,0.389296274656861,0.4230627455848263,2024-02-07 16:05:25.056915
169,1138,7,75.0,0.7042566014290151,0.7040895739669023,0.6799999999999999,0.43284315230385007,0.38899661985672446,0.45177769079255325,2024-02-07 16:05:25.072102
170,1139,7,75.0,0.7043814849332092,0.7040508824754849,0.6799999999999999,0.43271551835021355,0.3890139813959156,0.4385823318491372,2024-02-07 16:05:25.087323
171,1144,7,75.0,0.7048791550170861,0.7040121909840673,0.6266666666666667,0.43253018435242385,0.38903134293510666,0.47182805808250095,2024-02-07 16:05:25.102605
172,1164,7,75.0,0.7045355700528115,0.7043173464946073,0.45333333333333337,0.43275822024237887,0.3887316881349702,0.5697444771828355,2024-02-07 16:05:25.118230
173,1167,7,75.0,0.7048362845604226,0.7042786550031899,0.29333333333333333,0.43250740041840396,0.38874904967416124,0.6134692147270938,2024-02-07 16:05:25.133724
174,1172,7,75.0,0.7045703634669152,0.70458381051373,0.72,0.43286862904387213,0.38844939487402474,0.428562507640951,2024-02-07 16:05:25.149309
175,1173,7,75.0,0.7047903075489282,0.7048889660242699,0.8133333333333334,0.4327309312025158,0.38814974007388825,0.37929492832415374,2024-02-07 16:05:25.164494
176,1176,7,75.0,0.7051077974526251,0.7051941215348099,0.5066666666666666,0.43244153064670793,0.38785008527375175,0.523289845215326,2024-02-07 16:05:25.179837
